state_abbr,state_fips,county_name,is_metro,county_code,pop2023,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
PA,42,McKean,0,083,40459,708.00,832.00,973.00,1219.00,1447.00
ND,38,McKenzie,0,053,14081,1117.00,1124.00,1354.00,1672.00,2271.00
NM,35,McKinley,0,031,72073,752.00,894.00,1090.00,1307.00,1443.00
IL,17,McLean,1,113,171284,927.00,999.00,1302.00,1717.00,1724.00
KY,21,McLean,1,149,9173,840.00,846.00,1110.00,1466.00,1470.00
ND,38,McLean,0,055,9781,760.00,796.00,873.00,1214.00,1464.00
TX,48,McLennan,1,309,261090,850.00,996.00,1240.00,1599.00,1644.00
MN,27,McLeod,0,085,36727,823.00,865.00,999.00,1198.00,1662.00
TN,47,McMinn,0,107,53532,725.00,845.00,926.00,1151.00,1226.00
TX,48,McMullen,0,311,670,789.00,811.00,1015.00,1321.00,1493.00
TN,47,McNairy,0,109,25895,724.00,742.00,925.00,1286.00,1442.00
KS,20,McPherson,0,113,30085,674.00,701.00,920.00,1176.00,1356.00
NE,31,McPherson,0,117,456,680.00,747.00,980.00,1210.00,1309.00
SD,46,McPherson,0,089,2251,641.00,710.00,929.00,1182.00,1438.00
KS,20,Meade,0,119,4019,643.00,668.00,877.00,1078.00,1276.00
KY,21,Meade,1,163,29964,814.00,819.00,1075.00,1463.00,1680.00
SD,46,Meade,1,093,29970,878.00,970.00,1273.00,1770.00,2136.00
MT,30,Meagher,0,059,1948,1044.00,1087.00,1393.00,1925.00,2252.00
NC,37,Mecklenburg,1,119,1115403,1469.00,1538.00,1686.00,2076.00,2637.00
VA,51,Mecklenburg,0,117,30367,719.00,724.00,950.00,1224.00,1258.00
MI,26,Mecosta,0,107,40128,715.00,796.00,1010.00,1288.00,1432.00
OH,39,Medina,1,103,182347,933.00,1058.00,1279.00,1646.00,1760.00
TX,48,Medina,1,325,51432,905.00,912.00,1196.00,1578.00,1584.00
MN,27,Meeker,0,093,23352,687.00,854.00,997.00,1387.00,1407.00
OH,39,Meigs,0,105,22242,722.00,758.00,973.00,1167.00,1552.00
TN,47,Meigs,0,121,12839,700.00,705.00,925.00,1227.00,1289.00
SD,46,Mellette,0,095,1989,654.00,722.00,948.00,1206.00,1468.00
IL,17,Menard,1,129,12284,829.00,970.00,1203.00,1611.00,1682.00
TX,48,Menard,0,327,1964,756.00,778.00,973.00,1353.00,1432.00
CA,06,Mendocino,0,045,91145,1269.00,1306.00,1713.00,2382.00,2789.00
KY,21,Menifee,0,165,6174,619.00,683.00,866.00,1110.00,1209.00
MI,26,Menominee,0,109,23433,697.00,771.00,973.00,1353.00,1380.00
WI,55,Menominee,0,078,4279,691.00,888.00,973.00,1314.00,1319.00
CA,06,Merced,1,047,282290,1116.00,1213.00,1503.00,2067.00,2503.00
IL,17,Mercer,1,131,15692,817.00,928.00,1143.00,1498.00,1819.00
KY,21,Mercer,0,167,22662,619.00,660.00,866.00,1204.00,1453.00
MO,29,Mercer,0,129,3517,660.00,677.00,888.00,1235.00,1320.00
NJ,34,Mercer,1,021,383732,1344.00,1545.00,1950.00,2338.00,2670.00
ND,38,Mercer,0,057,8366,875.00,881.00,1156.00,1386.00,1531.00
OH,39,Mercer,0,107,42321,747.00,788.00,987.00,1287.00,1307.00
PA,42,Mercer,0,085,110600,704.00,792.00,996.00,1385.00,1538.00
WV,54,Mercer,0,055,59530,618.00,717.00,896.00,1206.00,1258.00
GA,13,Meriwether,1,199,20679,758.00,763.00,1001.00,1392.00,1511.00
NE,31,Merrick,1,121,7675,689.00,732.00,961.00,1323.00,1612.00
NH,33,Merrimack,0,013,1424,1361.00,1504.00,1974.00,2604.00,2614.00
CO,08,Mesa,1,077,156131,881.00,986.00,1249.00,1737.00,2095.00
KY,21,Metcalfe,0,169,10313,619.00,755.00,866.00,1081.00,1209.00
IN,18,Miami,0,103,35952,685.00,773.00,956.00,1146.00,1358.00
KS,20,Miami,1,121,34312,1095.00,1197.00,1358.00,1769.00,2103.00
OH,39,Miami,1,109,108818,928.00,1009.00,1273.00,1651.00,1817.00
FL,12,Miami-Dade,1,086,2688237,1828.00,1995.00,2436.00,3127.00,3613.00
MA,25,Middlesex,1,017,41205,2359.00,2476.00,2941.00,3526.00,3894.00
NJ,34,Middlesex,1,023,860147,1804.00,1978.00,2486.00,2981.00,3296.00
VA,51,Middlesex,0,119,10738,1052.00,1058.00,1291.00,1548.00,2018.00
MI,26,Midland,1,111,83503,907.00,925.00,1193.00,1518.00,1682.00
TX,48,Midland,1,329,169393,1424.00,1449.00,1780.00,2286.00,2667.00
PA,42,Mifflin,0,087,46146,770.00,786.00,973.00,1283.00,1288.00
TX,48,Milam,0,331,25080,785.00,790.00,1037.00,1302.00,1626.00
UT,49,Millard,0,027,13027,821.00,857.00,1124.00,1550.00,1555.00
MN,27,Mille Lacs,1,095,26680,850.00,856.00,1123.00,1346.00,1884.00
AR,05,Miller,1,091,42682,859.00,868.00,1101.00,1369.00,1657.00
GA,13,Miller,0,201,5923,765.00,770.00,973.00,1353.00,1407.00
MO,29,Miller,0,131,24855,667.00,819.00,898.00,1088.00,1416.00
IA,19,Mills,1,129,14605,1090.00,1148.00,1368.00,1813.00,2046.00
TX,48,Mills,0,333,4501,756.00,888.00,973.00,1353.00,1432.00
WI,55,Milwaukee,1,079,933063,1027.00,1119.00,1338.00,1648.00,1784.00
SD,46,Miner,0,097,2312,641.00,708.00,929.00,1182.00,1438.00
CO,08,Mineral,0,079,794,1017.00,1024.00,1343.00,1714.00,2106.00
MT,30,Mineral,1,061,4652,941.00,1083.00,1361.00,1632.00,1915.00
NV,32,Mineral,0,021,4568,1055.00,1062.00,1393.00,1937.00,2337.00
WV,54,Mineral,0,057,26957,667.00,695.00,869.00,1146.00,1250.00
WV,54,Mingo,0,059,23466,689.00,696.00,898.00,1077.00,1288.00
ID,16,Minidoka,0,067,21626,884.00,889.00,1022.00,1421.00,1714.00
SD,46,Minnehaha,1,099,197742,865.00,986.00,1156.00,1586.00,1939.00
MI,26,Missaukee,0,113,15089,689.00,787.00,973.00,1194.00,1288.00
AR,05,Mississippi,0,093,40361,624.00,671.00,880.00,1161.00,1165.00
MO,29,Mississippi,0,133,12305,660.00,677.00,888.00,1196.00,1407.00
MT,30,Missoula,1,063,118541,1143.00,1400.00,1655.00,2302.00,2776.00
GA,13,Mitchell,0,205,21634,828.00,888.00,973.00,1275.00,1468.00
IA,19,Mitchell,0,131,10537,682.00,774.00,919.00,1156.00,1227.00
KS,20,Mitchell,0,123,5829,643.00,668.00,877.00,1220.00,1276.00
NC,37,Mitchell,0,121,14989,700.00,705.00,925.00,1134.00,1225.00
TX,48,Mitchell,0,335,8947,826.00,831.00,1091.00,1420.00,1605.00
AL,01,Mobile,1,097,413878,854.00,919.00,1083.00,1414.00,1445.00
PR,72,Moca Municipio,1,099,37363,480.00,482.00,564.00,680.00,756.00
CA,06,Modoc,0,049,8651,774.00,883.00,1108.00,1434.00,1831.00
CO,08,Moffat,0,081,13232,881.00,887.00,1164.00,1396.00,1614.00
AZ,04,Mohave,1,015,214229,1053.00,1060.00,1365.00,1897.00,2090.00
MO,29,Moniteau,1,135,15401,698.00,703.00,922.00,1260.00,1413.00
NJ,34,Monmouth,1,025,643064,1676.00,1889.00,2328.00,3043.00,3371.00
CA,06,Mono,0,051,13219,1171.00,1528.00,1675.00,2330.00,2769.00
IA,19,Monona,0,133,8671,682.00,700.00,919.00,1145.00,1542.00
WV,54,Monongalia,1,061,105988,871.00,877.00,1099.00,1318.00,1657.00
AL,01,Monroe,0,099,19816,576.00,619.00,776.00,1079.00,1254.00
AR,05,Monroe,0,095,6787,660.00,671.00,880.00,1055.00,1240.00
FL,12,Monroe,0,087,82044,1726.00,2211.00,2504.00,3303.00,3315.00
GA,13,Monroe,1,207,28287,984.00,1048.00,1174.00,1408.00,1662.00
IL,17,Monroe,1,133,34905,955.00,995.00,1218.00,1568.00,1812.00
IN,18,Monroe,1,105,140065,966.00,1072.00,1210.00,1572.00,1906.00
IA,19,Monroe,0,135,7574,682.00,700.00,919.00,1222.00,1227.00
KY,21,Monroe,0,171,11331,619.00,660.00,866.00,1204.00,1209.00
MI,26,Monroe,1,115,154823,914.00,1011.00,1326.00,1605.00,2147.00
MS,28,Monroe,0,095,34168,727.00,768.00,842.00,1012.00,1115.00
MO,29,Monroe,0,137,8668,660.00,677.00,888.00,1065.00,1303.00
NY,36,Monroe,1,055,756406,1116.00,1256.00,1573.00,1895.00,2083.00
OH,39,Monroe,0,111,13401,736.00,742.00,973.00,1283.00,1288.00
PA,42,Monroe,0,089,168128,1085.00,1165.00,1529.00,1974.00,2203.00
TN,47,Monroe,0,123,46489,684.00,764.00,925.00,1220.00,1225.00
WV,54,Monroe,0,063,12438,667.00,706.00,869.00,1209.00,1312.00
WI,55,Monroe,0,081,46208,714.00,828.00,1036.00,1360.00,1413.00
TX,48,Montague,0,337,20197,820.00,856.00,1055.00,1467.00,1552.00
MI,26,Montcalm,1,117,66901,829.00,1016.00,1203.00,1473.00,1593.00
CA,06,Monterey,1,053,437609,2173.00,2232.00,2684.00,3623.00,3945.00
CO,08,Montezuma,0,083,26070,852.00,906.00,1180.00,1569.00,1850.00
AL,01,Montgomery,1,101,228132,860.00,870.00,1016.00,1304.00,1537.00
AR,05,Montgomery,0,097,8555,630.00,803.00,880.00,1096.00,1240.00
GA,13,Montgomery,0,209,8687,737.00,742.00,973.00,1353.00,1632.00
IL,17,Montgomery,0,135,28352,694.00,714.00,937.00,1123.00,1287.00
IN,18,Montgomery,0,107,38018,802.00,807.00,966.00,1281.00,1399.00
IA,19,Montgomery,0,137,10285,682.00,838.00,919.00,1265.00,1319.00
KS,20,Montgomery,0,125,31448,643.00,668.00,877.00,1101.00,1417.00
KY,21,Montgomery,0,173,28188,647.00,690.00,905.00,1194.00,1198.00
MD,24,Montgomery,1,031,1056910,1953.00,2015.00,2246.00,2835.00,3332.00
MS,28,Montgomery,0,097,9803,727.00,768.00,842.00,1061.00,1118.00
MO,29,Montgomery,0,139,11421,672.00,677.00,888.00,1226.00,1336.00
NY,36,Montgomery,0,057,49624,892.00,899.00,1102.00,1381.00,1484.00
NC,37,Montgomery,0,123,25839,789.00,794.00,925.00,1252.00,1552.00
OH,39,Montgomery,1,113,536121,928.00,1009.00,1273.00,1651.00,1817.00
PA,42,Montgomery,1,091,856399,1397.00,1520.00,1810.00,2170.00,2423.00
TN,47,Montgomery,1,125,222305,1090.00,1094.00,1346.00,1871.00,2258.00
TX,48,Montgomery,1,339,629989,1280.00,1323.00,1573.00,2116.00,2639.00
VA,51,Montgomery,1,121,99373,910.00,993.00,1271.00,1706.00,2132.00
MI,26,Montmorency,0,119,9261,689.00,888.00,973.00,1353.00,1380.00
PA,42,Montour,0,093,18165,946.00,1046.00,1372.00,1873.00,2061.00
CO,08,Montrose,0,085,42823,884.00,890.00,1168.00,1624.00,1959.00
SD,46,Moody,0,101,6346,641.00,708.00,929.00,1243.00,1438.00
NC,37,Moore,1,125,100759,1157.00,1239.00,1358.00,1889.00,2278.00
TN,47,Moore,0,127,6558,724.00,742.00,925.00,1282.00,1289.00
TX,48,Moore,0,341,21284,786.00,791.00,1038.00,1305.00,1527.00
NM,35,Mora,0,033,4208,723.00,798.00,973.00,1332.00,1569.00
LA,22,Morehouse Parish,1,067,25438,631.00,636.00,834.00,1143.00,1172.00
AL,01,Morgan,1,103,123102,755.00,776.00,961.00,1262.00,1550.00
CO,08,Morgan,0,087,29045,878.00,884.00,1160.00,1606.00,1824.00
GA,13,Morgan,1,211,20171,1256.00,1315.00,1442.00,1729.00,2419.00
IL,17,Morgan,0,137,32882,632.00,698.00,916.00,1138.00,1537.00
IN,18,Morgan,1,109,71757,1118.00,1267.00,1473.00,1907.00,2338.00
KY,21,Morgan,0,175,13840,619.00,660.00,866.00,1204.00,1272.00
MO,29,Morgan,0,141,21169,660.00,745.00,888.00,1171.00,1176.00
OH,39,Morgan,0,115,13851,736.00,875.00,973.00,1193.00,1462.00
TN,47,Morgan,1,129,21124,748.00,753.00,988.00,1303.00,1308.00
UT,49,Morgan,1,029,12367,1208.00,1281.00,1614.00,2163.00,2612.00
WV,54,Morgan,1,065,17237,663.00,732.00,961.00,1221.00,1612.00
PR,72,Morovis Municipio,1,101,28659,559.00,572.00,663.00,868.00,1046.00
NE,31,Morrill,0,123,4562,666.00,789.00,961.00,1152.00,1284.00
KS,20,Morris,0,127,5385,643.00,679.00,877.00,1052.00,1424.00
NJ,34,Morris,1,027,508816,1612.00,1822.00,2205.00,2761.00,3137.00
TX,48,Morris,0,343,11993,756.00,778.00,973.00,1254.00,1632.00
MN,27,Morrison,0,097,34023,671.00,757.00,973.00,1353.00,1454.00
OH,39,Morrow,1,117,35049,1111.00,1194.00,1430.00,1715.00,1927.00
OR,41,Morrow,0,049,12140,715.00,831.00,1027.00,1428.00,1723.00
KS,20,Morton,0,129,2688,643.00,668.00,877.00,1052.00,1276.00
ND,38,Morton,1,059,33192,961.00,1030.00,1175.00,1634.00,1884.00
TX,48,Motley,0,345,1223,756.00,778.00,973.00,1167.00,1432.00
IL,17,Moultrie,0,139,14531,632.00,698.00,916.00,1274.00,1537.00
ND,38,Mountrail,0,061,9648,738.00,850.00,1071.00,1386.00,1505.00
MN,27,Mower,0,099,40082,723.00,799.00,1049.00,1350.00,1461.00
KY,21,Muhlenberg,0,177,30735,619.00,660.00,866.00,1038.00,1224.00
OR,41,Multnomah,1,051,808098,1570.00,1677.00,1922.00,2619.00,3109.00
GA,13,Murray,1,213,40063,726.00,827.00,1009.00,1403.00,1687.00
MN,27,Murray,0,101,8170,671.00,852.00,973.00,1232.00,1573.00
OK,40,Murray,0,099,13837,731.00,758.00,994.00,1227.00,1507.00
IA,19,Muscatine,0,139,42968,795.00,858.00,1071.00,1374.00,1605.00
GA,13,Muscogee,1,215,204572,895.00,939.00,1088.00,1445.00,1703.00
MI,26,Muskegon,1,121,175947,866.00,942.00,1236.00,1490.00,1636.00
OH,39,Muskingum,0,119,86393,815.00,820.00,973.00,1324.00,1438.00
OK,40,Muskogee,0,101,66606,717.00,722.00,947.00,1188.00,1461.00
MT,30,Musselshell,0,065,4924,1007.00,1226.00,1344.00,1869.00,2255.00
TX,48,Nacogdoches,0,347,64768,850.00,893.00,1067.00,1279.00,1696.00
PR,72,Naguabo Municipio,1,103,23340,559.00,572.00,663.00,868.00,1046.00
NE,31,Nance,0,125,3366,666.00,732.00,961.00,1152.00,1272.00
MA,25,Nantucket,0,019,14299,2409.00,2425.00,3138.00,4143.00,5260.00
CA,06,Napa,1,055,137384,2286.00,2526.00,3315.00,4222.00,4942.00
PR,72,Naranjito Municipio,1,105,29153,559.00,572.00,663.00,868.00,1046.00
NC,37,Nash,1,127,95015,913.00,918.00,1143.00,1550.00,1812.00
FL,12,Nassau,1,089,91538,1355.00,1382.00,1658.00,2043.00,2561.00
NY,36,Nassau,1,059,1389160,1992.00,2379.00,2747.00,3563.00,3768.00
LA,22,Natchitoches Parish,0,069,37478,634.00,705.00,925.00,1146.00,1373.00
WY,56,Natrona,1,025,79506,767.00,852.00,1082.00,1505.00,1815.00
CT,09,Naugatuck Valley Planning Region,1,140,9787,1246.00,1445.00,1788.00,2210.00,2608.00
AZ,04,Navajo,0,017,107110,937.00,1026.00,1309.00,1622.00,1733.00
TX,48,Navarro,0,349,52834,775.00,863.00,1055.00,1467.00,1552.00
KY,21,Nelson,1,179,46779,770.00,781.00,1016.00,1360.00,1704.00
ND,38,Nelson,0,063,3025,732.00,745.00,873.00,1214.00,1464.00
VA,51,Nelson,1,125,14773,1421.00,1602.00,1824.00,2218.00,2731.00
KS,20,Nemaha,0,131,10219,643.00,722.00,877.00,1132.00,1471.00
NE,31,Nemaha,0,127,7019,666.00,732.00,961.00,1337.00,1444.00
KS,20,Neosho,0,133,15826,687.00,691.00,877.00,1125.00,1349.00
MS,28,Neshoba,0,099,28970,727.00,768.00,842.00,1147.00,1354.00
KS,20,Ness,0,135,2677,643.00,668.00,877.00,1163.00,1168.00
AR,05,Nevada,0,099,8292,652.00,694.00,911.00,1092.00,1284.00
CA,06,Nevada,0,057,102322,1373.00,1382.00,1813.00,2521.00,3041.00
DE,10,New Castle,1,003,570567,1397.00,1520.00,1810.00,2170.00,2423.00
NC,37,New Hanover,1,129,228134,1144.00,1513.00,1659.00,2178.00,2319.00
VA,51,New Kent,1,127,23296,1442.00,1507.00,1655.00,2072.00,2553.00
MO,29,New Madrid,0,143,16341,661.00,678.00,890.00,1067.00,1178.00
NY,36,New York,1,061,1645867,2529.00,2655.00,2910.00,3644.00,3959.00
MI,26,Newaygo,0,123,50130,691.00,744.00,976.00,1294.00,1298.00
SC,45,Newberry,0,071,37918,747.00,787.00,994.00,1192.00,1353.00
RI,44,Newport,1,005,16260,1318.00,1402.00,1729.00,2087.00,2480.00
VA,51,Newport News city,1,700,185118,1492.00,1512.00,1713.00,2376.00,2797.00
AR,05,Newton,0,101,7243,614.00,803.00,880.00,1055.00,1476.00
GA,13,Newton,1,217,113298,1585.00,1660.00,1820.00,2182.00,2605.00
IN,18,Newton,1,111,13829,959.00,1082.00,1317.00,1612.00,1744.00
MS,28,Newton,0,101,21275,638.00,642.00,842.00,1012.00,1115.00
MO,29,Newton,1,145,59019,760.00,765.00,947.00,1237.00,1285.00
TX,48,Newton,0,351,12333,756.00,778.00,973.00,1353.00,1594.00
ID,16,Nez Perce,1,069,42200,925.00,931.00,1220.00,1697.00,2037.00
NY,36,Niagara,1,063,212230,1105.00,1139.00,1343.00,1640.00,1869.00
KY,21,Nicholas,0,181,7613,619.00,696.00,866.00,1204.00,1311.00
WV,54,Nicholas,0,067,24624,667.00,696.00,869.00,1125.00,1177.00
MN,27,Nicollet,1,103,34380,971.00,977.00,1171.00,1629.00,1916.00
WY,56,Niobrara,0,027,2460,904.00,910.00,1186.00,1632.00,1959.00
IN,18,Noble,0,113,47431,682.00,737.00,967.00,1159.00,1622.00
OH,39,Noble,0,121,14216,744.00,749.00,983.00,1210.00,1386.00
OK,40,Noble,0,103,10981,705.00,765.00,937.00,1123.00,1566.00
MN,27,Nobles,0,105,22194,723.00,799.00,1049.00,1294.00,1389.00
MO,29,Nodaway,0,147,21140,714.00,718.00,906.00,1160.00,1520.00
TX,48,Nolan,0,353,14657,774.00,810.00,995.00,1384.00,1669.00
AK,02,Nome Census Area,0,180,10018,1227.00,1334.00,1533.00,2132.00,2525.00
VA,51,Norfolk city,1,710,236973,1492.00,1512.00,1713.00,2376.00,2797.00
MA,25,Norfolk,1,021,12305,2359.00,2476.00,2941.00,3526.00,3894.00
MN,27,Norman,0,107,6457,671.00,742.00,973.00,1167.00,1288.00
AK,02,North Slope Borough,0,185,10924,1115.00,1239.00,1625.00,1958.00,2664.00
NC,37,Northampton,0,131,17528,736.00,741.00,972.00,1165.00,1344.00
PA,42,Northampton,1,095,314299,1130.00,1341.00,1634.00,2087.00,2195.00
VA,51,Northampton,0,131,12132,719.00,723.00,949.00,1320.00,1592.00
CT,09,Northeastern Connecticut Planning Region,0,150,8267,1104.00,1304.00,1601.00,2062.00,2326.00
MP,69,Northern Mariana Islands,0,999,53883,665.00,735.00,965.00,1342.00,1612.00
PA,42,Northumberland,0,097,91340,671.00,843.00,973.00,1241.00,1288.00
VA,51,Northumberland,0,133,12007,1066.00,1073.00,1309.00,1569.00,2047.00
AK,02,Northwest Arctic Borough,0,188,7682,1331.00,1471.00,1930.00,2547.00,2676.00
CT,09,Northwest Hills Planning Region,0,160,10242,1114.00,1316.00,1616.00,2082.00,2348.00
VA,51,Norton city,0,720,3668,692.00,697.00,914.00,1205.00,1429.00
KS,20,Norton,0,137,5431,643.00,678.00,877.00,1132.00,1276.00
VA,51,Nottoway,0,135,15638,738.00,743.00,975.00,1356.00,1587.00
OK,40,Nowata,0,105,9460,705.00,714.00,937.00,1168.00,1572.00
MS,28,Noxubee,0,103,10261,708.00,713.00,842.00,1049.00,1118.00
NE,31,Nuckolls,0,129,4092,666.00,732.00,961.00,1174.00,1284.00
TX,48,Nueces,1,355,353245,1031.00,1117.00,1366.00,1796.00,2054.00
NV,32,Nye,0,023,51698,933.00,1000.00,1220.00,1690.00,2047.00
MI,26,Oakland,1,125,1272264,1009.00,1122.00,1411.00,1724.00,1868.00
TN,47,Obion,0,131,30670,722.00,727.00,925.00,1187.00,1225.00
IA,19,O'Brien,0,141,14138,682.00,700.00,919.00,1111.00,1217.00
NJ,34,Ocean,1,029,638691,1676.00,1889.00,2328.00,3043.00,3371.00
MI,26,Oceana,0,127,26707,689.00,742.00,973.00,1200.00,1550.00
TX,48,Ochiltree,0,357,9924,776.00,798.00,998.00,1280.00,1468.00
GA,13,Oconee,1,219,41978,1159.00,1183.00,1331.00,1734.00,1831.00
SC,45,Oconee,0,073,78775,712.00,717.00,941.00,1153.00,1337.00
WI,55,Oconto,1,083,39048,723.00,793.00,973.00,1272.00,1288.00
MI,26,Ogemaw,0,129,20820,682.00,843.00,989.00,1186.00,1309.00
SD,46,Oglala Lakota,0,102,13695,641.00,708.00,929.00,1282.00,1511.00
IL,17,Ogle,0,141,51672,771.00,852.00,1118.00,1365.00,1602.00
GA,13,Oglethorpe,1,221,14974,1159.00,1183.00,1331.00,1734.00,1831.00
IN,18,Ohio,1,115,5974,958.00,1051.00,1353.00,1785.00,1976.00
KY,21,Ohio,0,183,23782,619.00,660.00,866.00,1043.00,1218.00
WV,54,Ohio,1,069,42224,683.00,816.00,991.00,1277.00,1413.00
FL,12,Okaloosa,1,091,212021,1362.00,1581.00,1785.00,2448.00,2979.00
WA,53,Okanogan,0,047,42336,732.00,828.00,1043.00,1428.00,1559.00
FL,12,Okeechobee,0,093,39870,1025.00,1032.00,1346.00,1650.00,1782.00
OK,40,Okfuskee,0,107,11349,705.00,738.00,937.00,1176.00,1397.00
OK,40,Oklahoma,1,109,795822,939.00,1017.00,1244.00,1675.00,1857.00
OK,40,Okmulgee,1,111,36900,763.00,766.00,937.00,1284.00,1289.00
MS,28,Oktibbeha,0,105,51388,834.00,873.00,957.00,1262.00,1267.00
KY,21,Oldham,1,185,67997,966.00,1047.00,1272.00,1625.00,1891.00
TX,48,Oldham,1,359,2171,774.00,899.00,1101.00,1499.00,1734.00
ND,38,Oliver,1,065,1832,961.00,1030.00,1175.00,1634.00,1884.00
MN,27,Olmsted,1,109,162307,1112.00,1189.00,1407.00,1957.00,2360.00
ID,16,Oneida,0,071,4572,865.00,871.00,1096.00,1524.00,1839.00
NY,36,Oneida,1,065,231055,899.00,926.00,1172.00,1405.00,1623.00
WI,55,Oneida,0,085,37799,719.00,887.00,1013.00,1215.00,1455.00
NY,36,Onondaga,1,067,472637,995.00,1123.00,1392.00,1691.00,1848.00
NC,37,Onslow,1,133,203686,929.00,935.00,1173.00,1631.00,1968.00
NY,36,Ontario,1,069,112288,1116.00,1256.00,1573.00,1895.00,2083.00
MI,26,Ontonagon,0,131,5862,689.00,888.00,973.00,1242.00,1632.00
CA,06,Orange,1,059,3175227,2682.00,2746.00,3236.00,4393.00,5246.00
FL,12,Orange,1,095,1427403,1650.00,1731.00,1972.00,2476.00,2924.00
IN,18,Orange,0,117,19768,685.00,729.00,956.00,1330.00,1564.00
NY,36,Orange,1,071,401237,1364.00,1549.00,1979.00,2511.00,2694.00
NC,37,Orange,1,135,145919,1417.00,1507.00,1711.00,2117.00,2527.00
TX,48,Orange,1,361,84761,892.00,898.00,1103.00,1446.00,1732.00
VT,50,Orange,0,017,3547,1040.00,1167.00,1362.00,1757.00,1878.00
VA,51,Orange,0,137,36593,1005.00,1012.00,1234.00,1716.00,1929.00
SC,45,Orangeburg,0,075,84159,709.00,750.00,910.00,1091.00,1205.00
MO,29,Oregon,0,149,8783,660.00,677.00,888.00,1235.00,1349.00
NY,36,Orleans,1,073,40148,1116.00,1256.00,1573.00,1895.00,2083.00
VT,50,Orleans,0,019,402,940.00,993.00,1184.00,1528.00,1986.00
LA,22,Orleans Parish,1,071,380408,964.00,1113.00,1331.00,1701.00,1996.00
PR,72,Orocovis Municipio,1,107,21378,429.00,433.00,493.00,621.00,704.00
KS,20,Osage,1,139,15787,792.00,820.00,1057.00,1392.00,1411.00
MO,29,Osage,1,151,13374,689.00,694.00,910.00,1266.00,1379.00
OK,40,Osage,1,113,46004,933.00,987.00,1217.00,1602.00,1858.00
KS,20,Osborne,0,141,3493,643.00,668.00,877.00,1108.00,1276.00
FL,12,Osceola,1,097,393745,1650.00,1731.00,1972.00,2476.00,2924.00
IA,19,Osceola,0,143,6149,682.00,700.00,919.00,1212.00,1217.00
MI,26,Osceola,0,133,23022,744.00,749.00,983.00,1182.00,1394.00
MI,26,Oscoda,0,135,8264,689.00,742.00,973.00,1287.00,1380.00
NY,36,Oswego,1,075,118037,995.00,1123.00,1392.00,1691.00,1848.00
CO,08,Otero,0,089,18580,737.00,742.00,973.00,1303.00,1632.00
NM,35,Otero,0,035,67850,671.00,792.00,973.00,1353.00,1632.00
NE,31,Otoe,0,131,15995,713.00,783.00,1028.00,1371.00,1432.00
MI,26,Otsego,0,137,25221,852.00,858.00,1100.00,1445.00,1560.00
NY,36,Otsego,0,077,59678,847.00,965.00,1228.00,1472.00,1626.00
KS,20,Ottawa,0,143,5768,684.00,711.00,933.00,1143.00,1357.00
MI,26,Ottawa,1,139,296183,1047.00,1333.00,1519.00,1930.00,2256.00
OH,39,Ottawa,1,123,40367,807.00,843.00,1106.00,1326.00,1696.00
OK,40,Ottawa,0,115,30472,697.00,714.00,937.00,1183.00,1241.00
MN,27,Otter Tail,0,111,60072,678.00,749.00,983.00,1367.00,1432.00
AR,05,Ouachita,0,103,22606,630.00,694.00,880.00,1133.00,1240.00
LA,22,Ouachita Parish,1,073,159585,765.00,793.00,1026.00,1319.00,1358.00
CO,08,Ouray,0,091,4936,1170.00,1245.00,1526.00,2122.00,2392.00
WI,55,Outagamie,1,087,190611,858.00,960.00,1236.00,1701.00,1776.00
TN,47,Overton,0,133,22576,724.00,742.00,925.00,1165.00,1225.00
IN,18,Owen,1,119,21361,770.00,798.00,956.00,1155.00,1509.00
KY,21,Owen,0,187,11229,711.00,758.00,995.00,1329.00,1389.00
KY,21,Owsley,0,189,4054,619.00,683.00,866.00,1115.00,1209.00
ID,16,Owyhee,1,073,12043,1170.00,1381.00,1655.00,2318.00,2772.00
ME,23,Oxford,0,017,1086,893.00,989.00,1295.00,1801.00,2172.00
MO,29,Ozark,0,153,8688,660.00,677.00,888.00,1065.00,1176.00
WI,55,Ozaukee,1,089,91745,1027.00,1119.00,1338.00,1648.00,1784.00
WA,53,Pacific,0,049,23396,796.00,926.00,1134.00,1557.00,1902.00
IA,19,Page,0,145,15225,682.00,700.00,919.00,1147.00,1225.00
VA,51,Page,0,139,23753,800.00,811.00,924.00,1157.00,1550.00
FL,12,Palm Beach,1,099,1494805,1788.00,1901.00,2254.00,2920.00,3388.00
IA,19,Palo Alto,0,147,8938,682.00,700.00,919.00,1222.00,1227.00
TX,48,Palo Pinto,0,363,28569,820.00,825.00,1068.00,1397.00,1792.00
NC,37,Pamlico,0,137,12317,861.00,866.00,1077.00,1291.00,1618.00
MS,28,Panola,0,107,33157,605.00,743.00,878.00,1121.00,1455.00
TX,48,Panola,0,365,22540,753.00,758.00,995.00,1235.00,1434.00
CO,08,Park,1,093,17597,1643.00,1754.00,2089.00,2734.00,3049.00
MT,30,Park,0,067,17320,1107.00,1385.00,1605.00,2232.00,2692.00
WY,56,Park,0,029,29878,664.00,734.00,963.00,1338.00,1615.00
IN,18,Parke,0,121,16327,691.00,735.00,964.00,1272.00,1276.00
TX,48,Parker,1,367,151188,1427.00,1473.00,1723.00,2273.00,2815.00
TX,48,Parmer,0,369,9809,823.00,828.00,1087.00,1303.00,1698.00
