state,state_abbr,state_fips,county_code,msa_code,county_name,adult_1_children_0,adult_1_children_1,adult_1_children_2,adult_1_children_3,adults_2_children_0,adults_2_children_1,adults_2_children_3
Colorado,CO,08,123,24540,Weld,4487,6582,9861,13125,8225,10208,13131
Colorado,CO,08,125,0800001,Yuma,3926,5759,8629,11484,7197,8932,11489
Connecticut,CT,09,110,25540,Capitol Planning Region,4557,6685,10015,13330,8354,10368,13336
Connecticut,CT,09,120,14860,Greater Bridgeport Planning Region,4381,6427,9630,12817,8033,9969,12823
Connecticut,CT,09,130,25540,Lower Connecticut River Valley Planning Region,4931,7233,10837,14424,9039,11218,14430
Connecticut,CT,09,140,47930,Naugatuck Valley Planning Region,4557,6685,10015,13330,8354,10368,13336
Connecticut,CT,09,150,0900001,Northeastern Connecticut Planning Region,4533,6650,9964,13261,8311,10315,13267
Connecticut,CT,09,160,0900001,Northwest Hills Planning Region,4557,6685,10015,13330,8354,10368,13336
Connecticut,CT,09,170,35300,South Central Connecticut Planning Region,4557,6685,10015,13330,8354,10368,13336
Connecticut,CT,09,180,35980,Southeastern Connecticut Planning Region,4931,7233,10837,14424,9039,11218,14430
Connecticut,CT,09,190,14860,Western Connecticut Planning Region,4954,7267,10889,14492,9082,11272,14498
Delaware,DE,10,001,20100,Kent,4031,5913,8860,11792,7390,9172,11797
Delaware,DE,10,003,37980,New Castle,4522,6633,9938,13227,8290,10288,13233
Delaware,DE,10,005,1000005,Sussex,4498,6599,9887,13159,8247,10235,13165
District of Columbia,DC,11,001,47900,District of Columbia,5503,8073,12096,16098,10089,12521,16106
Florida,FL,12,001,23540,Alachua,4697,6890,10324,13740,8611,10687,13746
Florida,FL,12,003,27260,Baker,3949,5793,8680,11553,7240,8985,11558
Florida,FL,12,005,37460,Bay,4405,6462,9682,12886,8076,10022,12891
Florida,FL,12,007,1200006,Bradford,4031,5913,8860,11792,7390,9172,11797
Florida,FL,12,009,37340,Brevard,4545,6667,9990,13296,8333,10341,13302
Florida,FL,12,011,33100,Broward,4744,6959,10426,13877,8697,10793,13883
Florida,FL,12,013,1200006,Calhoun,4078,5982,8963,11928,7476,9278,11934
Florida,FL,12,015,39460,Charlotte,4545,6667,9990,13296,8333,10341,13302
Florida,FL,12,017,26140,Citrus,4393,6445,9656,12851,8054,9996,12857
Florida,FL,12,019,27260,Clay,4358,6393,9579,12749,7990,9916,12754
Florida,FL,12,021,34940,Collier,4977,7302,10940,14560,9125,11325,14567
Florida,FL,12,023,1200006,Columbia,4066,5965,8937,11894,7454,9251,11900
Florida,FL,12,027,1200003,DeSoto,4066,5965,8937,11894,7454,9251,11900
Florida,FL,12,029,1200006,Dixie,4136,6067,9091,12099,7583,9411,12105
Florida,FL,12,031,27260,Duval,4370,6410,9605,12783,8011,9942,12789
Florida,FL,12,033,37860,Escambia,4241,6222,9322,12407,7776,9650,12413
Florida,FL,12,035,19660,Flagler,4720,6924,10375,13808,8654,10740,13815
Florida,FL,12,037,1200006,Franklin,4311,6325,9476,12612,7904,9810,12618
Florida,FL,12,039,45220,Gadsden,3879,5690,8526,11347,7112,8826,11353
Florida,FL,12,041,23540,Gilchrist,4136,6067,9091,12099,7583,9411,12105
Florida,FL,12,043,1200003,Glades,3821,5605,8398,11177,7005,8693,11182
Florida,FL,12,045,1200006,Gulf,4405,6462,9682,12886,8076,10022,12891
Florida,FL,12,047,1200006,Hamilton,3984,5845,8757,11655,7304,9065,11660
Florida,FL,12,049,1200003,Hardee,3774,5536,8295,11040,6919,8587,11045
Florida,FL,12,051,1200003,Hendry,3821,5605,8398,11177,7005,8693,11182
Florida,FL,12,053,45300,Hernando,4241,6222,9322,12407,7776,9650,12413
Florida,FL,12,055,42700,Highlands,4276,6273,9399,12510,7840,9730,12515
Florida,FL,12,057,45300,Hillsborough,4533,6650,9964,13261,8311,10315,13267
Florida,FL,12,059,1200006,Holmes,3762,5519,8269,11006,6897,8560,11011
Florida,FL,12,061,42680,Indian River,4697,6890,10324,13740,8611,10687,13746
Florida,FL,12,063,1200006,Jackson,4078,5982,8963,11928,7476,9278,11934
Florida,FL,12,065,45220,Jefferson,4592,6736,10092,13432,8418,10448,13438
Florida,FL,12,067,1200006,Lafayette,3984,5845,8757,11655,7304,9065,11660
Florida,FL,12,069,36740,Lake,4417,6479,9707,12920,8097,10049,12925
Florida,FL,12,071,15980,Lee,4603,6753,10118,13467,8440,10474,13473
Florida,FL,12,073,45220,Leon,4592,6736,10092,13432,8418,10448,13438
Florida,FL,12,075,23540,Levy,4136,6067,9091,12099,7583,9411,12105
Florida,FL,12,077,1200006,Liberty,3879,5690,8526,11347,7112,8826,11353
Florida,FL,12,079,1200006,Madison,4089,5999,8988,11963,7497,9304,11968
Florida,FL,12,081,35840,Manatee,4685,6873,10298,13706,8590,10660,13712
Florida,FL,12,083,36100,Marion,4300,6307,9450,12578,7883,9783,12584
Florida,FL,12,085,38940,Martin,5024,7370,11043,14697,9211,11431,14704
Florida,FL,12,086,33100,Miami-Dade,4802,7044,10555,14048,8804,10926,14054
Florida,FL,12,087,1200003,Monroe,5340,7833,11736,15620,9789,12149,15627
Florida,FL,12,089,27260,Nassau,4837,7096,10632,14150,8868,11006,14156
Florida,FL,12,091,18880,Okaloosa,4498,6599,9887,13159,8247,10235,13165
Florida,FL,12,093,1200003,Okeechobee,4124,6050,9065,12065,7561,9384,12071
Florida,FL,12,095,36740,Orange,4557,6685,10015,13330,8354,10368,13336
Florida,FL,12,097,36740,Osceola,4276,6273,9399,12510,7840,9730,12515
Florida,FL,12,099,33100,Palm Beach,5001,7336,10991,14629,9168,11378,14635
Florida,FL,12,101,45300,Pasco,4487,6582,9861,13125,8225,10208,13131
Florida,FL,12,103,45300,Pinellas,4744,6959,10426,13877,8697,10793,13883
Florida,FL,12,105,29460,Polk,4300,6307,9450,12578,7883,9783,12584
Florida,FL,12,107,1200006,Putnam,4089,5999,8988,11963,7497,9304,11968
Florida,FL,12,113,27260,Santa Rosa,4615,6770,10144,13501,8461,10501,13507
Florida,FL,12,115,38940,Sarasota,4989,7319,10966,14594,9147,11351,14601
Florida,FL,12,117,37860,Seminole,4674,6856,10272,13672,8568,10634,13678
Florida,FL,12,109,35840,Saint Johns,5071,7439,11145,14834,9297,11538,14840
Florida,FL,12,111,36740,Saint Lucie,4370,6410,9605,12783,8011,9942,12789
Florida,FL,12,119,48680,Sumter,4674,6856,10272,13672,8568,10634,13678
Florida,FL,12,121,1200006,Suwannee,3984,5845,8757,11655,7304,9065,11660
Florida,FL,12,123,1200006,Taylor,3867,5673,8500,11313,7090,8799,11318
Florida,FL,12,125,1200006,Union,4031,5913,8860,11792,7390,9172,11797
Florida,FL,12,127,19660,Volusia,4487,6582,9861,13125,8225,10208,13131
Florida,FL,12,129,45220,Wakulla,4311,6325,9476,12612,7904,9810,12618
Florida,FL,12,131,18880,Walton,5083,7456,11171,14868,9318,11564,14875
Florida,FL,12,133,37460,Washington,3762,5519,8269,11006,6897,8560,11011
Georgia,GA,13,001,1300004,Appling,3879,5690,8526,11347,7112,8826,11353
Georgia,GA,13,003,1300004,Atkinson,3856,5656,8475,11279,7069,8773,11284
Georgia,GA,13,005,1300004,Bacon,3856,5656,8475,11279,7069,8773,11284
Georgia,GA,13,007,1300004,Baker,3856,5656,8475,11279,7069,8773,11284
Georgia,GA,13,009,1300002,Baldwin,4300,6307,9450,12578,7883,9783,12584
Georgia,GA,13,011,1300001,Banks,4639,6804,10195,13569,8504,10554,13575
Georgia,GA,13,013,12060,Barrow,4533,6650,9964,13261,8311,10315,13267
Georgia,GA,13,015,12060,Bartow,4311,6325,9476,12612,7904,9810,12618
Georgia,GA,13,017,1300004,Ben Hill,4171,6119,9168,12202,7647,9491,12207
Georgia,GA,13,019,1300004,Berrien,4171,6119,9168,12202,7647,9491,12207
Georgia,GA,13,021,31420,Bibb,4159,6102,9142,12168,7626,9464,12173
Georgia,GA,13,023,1300002,Bleckley,4241,6222,9322,12407,7776,9650,12413
Georgia,GA,13,025,15260,Brantley,3996,5862,8783,11689,7326,9092,11694
Georgia,GA,13,027,46660,Brooks,4253,6239,9348,12441,7797,9677,12447
Georgia,GA,13,029,42340,Bryan,4697,6890,10324,13740,8611,10687,13746
Georgia,GA,13,031,1300003,Bulloch,4276,6273,9399,12510,7840,9730,12515
Georgia,GA,13,033,12260,Burke,3727,5468,8192,10903,6833,8480,10908
Georgia,GA,13,035,12060,Butts,4627,6787,10170,13535,8483,10527,13541
Georgia,GA,13,037,1300004,Calhoun,4078,5982,8963,11928,7476,9278,11934
Georgia,GA,13,039,1300004,Camden,4323,6342,9502,12646,7926,9836,12652
Georgia,GA,13,043,1300003,Candler,4276,6273,9399,12510,7840,9730,12515
Georgia,GA,13,045,12060,Carroll,4253,6239,9348,12441,7797,9677,12447
Georgia,GA,13,047,16860,Catoosa,4195,6153,9219,12270,7690,9544,12276
Georgia,GA,13,049,1300004,Charlton,4370,6410,9605,12783,8011,9942,12789
Georgia,GA,13,051,42340,Chatham,4463,6547,9810,13056,8183,10155,13062
Georgia,GA,13,053,17980,Chattahoochee,4405,6462,9682,12886,8076,10022,12891
Georgia,GA,13,055,1300001,Chattooga,3751,5502,8243,10971,6876,8534,10976
Georgia,GA,13,057,12060,Cherokee,4545,6667,9990,13296,8333,10341,13302
Georgia,GA,13,059,12020,Clarke,4498,6599,9887,13159,8247,10235,13165
Georgia,GA,13,061,1300004,Clay,3973,5828,8731,11621,7283,9039,11626
Georgia,GA,13,063,12060,Clayton,4019,5896,8834,11758,7369,9145,11763
Georgia,GA,13,065,1300004,Clinch,3996,5862,8783,11689,7326,9092,11694
Georgia,GA,13,067,12060,Cobb,4732,6942,10401,13843,8675,10767,13849
Georgia,GA,13,069,1300004,Coffee,3856,5656,8475,11279,7069,8773,11284
Georgia,GA,13,071,1300004,Colquitt,4171,6119,9168,12202,7647,9491,12207
Georgia,GA,13,073,12260,Columbia,4452,6530,9784,13022,8161,10129,13028
Georgia,GA,13,075,1300004,Cook,4171,6119,9168,12202,7647,9491,12207
Georgia,GA,13,077,12060,Coweta,4463,6547,9810,13056,8183,10155,13062
Georgia,GA,13,079,31420,Crawford,4884,7164,10735,14287,8954,11112,14293
Georgia,GA,13,081,1300002,Crisp,3844,5639,8449,11245,7047,8746,11250
Georgia,GA,13,083,16860,Dade,4019,5896,8834,11758,7369,9145,11763
Georgia,GA,13,085,12060,Dawson,4639,6804,10195,13569,8504,10554,13575
Georgia,GA,13,087,1300004,Decatur,3902,5725,8577,11416,7154,8879,11421
Georgia,GA,13,089,12060,DeKalb,4709,6907,10349,13774,8632,10713,13780
Georgia,GA,13,091,1300002,Dodge,4253,6239,9348,12441,7797,9677,12447
Georgia,GA,13,093,1300002,Dooly,4241,6222,9322,12407,7776,9650,12413
Georgia,GA,13,095,10500,Dougherty,4078,5982,8963,11928,7476,9278,11934
Georgia,GA,13,097,12060,Douglas,4253,6239,9348,12441,7797,9677,12447
Georgia,GA,13,099,1300004,Early,4276,6273,9399,12510,7840,9730,12515
Georgia,GA,13,101,46660,Echols,4253,6239,9348,12441,7797,9677,12447
Georgia,GA,13,103,42340,Effingham,4288,6290,9425,12544,7861,9756,12549
Georgia,GA,13,105,1300001,Elbert,3879,5690,8526,11347,7112,8826,11353
Georgia,GA,13,107,1300003,Emanuel,3727,5468,8192,10903,6833,8480,10908
Georgia,GA,13,109,1300003,Evans,3879,5690,8526,11347,7112,8826,11353
Georgia,GA,13,111,1300001,Fannin,4136,6067,9091,12099,7583,9411,12105
Georgia,GA,13,113,12060,Fayette,4685,6873,10298,13706,8590,10660,13712
Georgia,GA,13,115,40660,Floyd,4101,6016,9014,11997,7519,9331,12002
Georgia,GA,13,117,12060,Forsyth,4732,6942,10401,13843,8675,10767,13849
Georgia,GA,13,119,1300001,Franklin,4148,6085,9117,12134,7604,9437,12139
Georgia,GA,13,121,12060,Fulton,5176,7593,11377,15141,9489,11777,15148
Georgia,GA,13,123,1300001,Gilmer,3973,5828,8731,11621,7283,9039,11626
Georgia,GA,13,125,1300003,Glascock,3867,5673,8500,11313,7090,8799,11318
Georgia,GA,13,127,15260,Glynn,4545,6667,9990,13296,8333,10341,13302
Georgia,GA,13,129,1300001,Gordon,4113,6033,9040,12031,7540,9358,12036
Georgia,GA,13,131,1300004,Grady,3727,5468,8192,10903,6833,8480,10908
Georgia,GA,13,133,1300001,Greene,3984,5845,8757,11655,7304,9065,11660
Georgia,GA,13,135,12060,Gwinnett,4288,6290,9425,12544,7861,9756,12549
Georgia,GA,13,137,1300001,Habersham,3879,5690,8526,11347,7112,8826,11353
Georgia,GA,13,139,23580,Hall,4393,6445,9656,12851,8054,9996,12857
Georgia,GA,13,141,1300003,Hancock,4346,6376,9553,12715,7968,9889,12720
Georgia,GA,13,143,12060,Haralson,3891,5708,8552,11382,7133,8853,11387
Georgia,GA,13,145,17980,Harris,4790,7027,10529,14013,8782,10899,14020
Georgia,GA,13,147,1300001,Hart,3844,5639,8449,11245,7047,8746,11250
Georgia,GA,13,149,12060,Heard,3856,5656,8475,11279,7069,8773,11284
Georgia,GA,13,151,12060,Henry,4358,6393,9579,12749,7990,9916,12754
Georgia,GA,13,153,47580,Houston,4195,6153,9219,12270,7690,9544,12276
Georgia,GA,13,155,1300004,Irwin,4171,6119,9168,12202,7647,9491,12207
Georgia,GA,13,157,1300001,Jackson,4603,6753,10118,13467,8440,10474,13473
Georgia,GA,13,159,12060,Jasper,4627,6787,10170,13535,8483,10527,13541
Georgia,GA,13,161,1300004,Jeff Davis,3856,5656,8475,11279,7069,8773,11284
Georgia,GA,13,163,1300003,Jefferson,3762,5519,8269,11006,6897,8560,11011
Georgia,GA,13,165,1300003,Jenkins,3762,5519,8269,11006,6897,8560,11011
Georgia,GA,13,167,1300003,Johnson,4253,6239,9348,12441,7797,9677,12447
Georgia,GA,13,169,31420,Jones,4008,5879,8808,11723,7347,9118,11729
Georgia,GA,13,171,1300002,Lamar,3844,5639,8449,11245,7047,8746,11250
Georgia,GA,13,173,46660,Lanier,4253,6239,9348,12441,7797,9677,12447
Georgia,GA,13,175,1300002,Laurens,4253,6239,9348,12441,7797,9677,12447
Georgia,GA,13,177,10500,Lee,4370,6410,9605,12783,8011,9942,12789
Georgia,GA,13,179,25980,Liberty,3984,5845,8757,11655,7304,9065,11660
Georgia,GA,13,181,12260,Lincoln,3867,5673,8500,11313,7090,8799,11318
Georgia,GA,13,183,25980,Long,3786,5553,8321,11074,6940,8613,11079
Georgia,GA,13,185,46660,Lowndes,4253,6239,9348,12441,7797,9677,12447
Georgia,GA,13,187,12060,Lumpkin,4171,6119,9168,12202,7647,9491,12207
Georgia,GA,13,193,12260,Macon,4884,7164,10735,14287,8954,11112,14293
Georgia,GA,13,195,15260,Madison,4428,6496,9733,12954,8118,10075,12960
Georgia,GA,13,197,1300002,Marion,4405,6462,9682,12886,8076,10022,12891
Georgia,GA,13,189,12020,McDuffie,3867,5673,8500,11313,7090,8799,11318
Georgia,GA,13,191,17980,McIntosh,4592,6736,10092,13432,8418,10448,13438
Georgia,GA,13,199,12060,Meriwether,4405,6462,9682,12886,8076,10022,12891
Georgia,GA,13,201,1300004,Miller,3902,5725,8577,11416,7154,8879,11421
Georgia,GA,13,205,1300004,Mitchell,3891,5708,8552,11382,7133,8853,11387
Georgia,GA,13,207,31420,Monroe,3867,5673,8500,11313,7090,8799,11318
Georgia,GA,13,209,1300003,Montgomery,3844,5639,8449,11245,7047,8746,11250
Georgia,GA,13,211,12060,Morgan,3984,5845,8757,11655,7304,9065,11660
Georgia,GA,13,213,19140,Murray,4043,5930,8885,11826,7411,9198,11831
Georgia,GA,13,215,17980,Muscogee,4452,6530,9784,13022,8161,10129,13028
Georgia,GA,13,217,12060,Newton,4241,6222,9322,12407,7776,9650,12413
Georgia,GA,13,219,12020,Oconee,4592,6736,10092,13432,8418,10448,13438
Georgia,GA,13,221,12020,Oglethorpe,4498,6599,9887,13159,8247,10235,13165
Georgia,GA,13,223,12060,Paulding,4288,6290,9425,12544,7861,9756,12549
Georgia,GA,13,225,47580,Peach,4884,7164,10735,14287,8954,11112,14293
Georgia,GA,13,227,12060,Pickens,4393,6445,9656,12851,8054,9996,12857
Georgia,GA,13,229,1300004,Pierce,3996,5862,8783,11689,7326,9092,11694
Georgia,GA,13,231,12060,Pike,4183,6136,9194,12236,7669,9517,12242
Georgia,GA,13,233,1300001,Polk,3832,5622,8423,11211,7026,8720,11216
Georgia,GA,13,235,1300002,Pulaski,4195,6153,9219,12270,7690,9544,12276
Georgia,GA,13,237,1300002,Putnam,3821,5605,8398,11177,7005,8693,11182
Georgia,GA,13,239,1300004,Quitman,3973,5828,8731,11621,7283,9039,11626
Georgia,GA,13,241,1300001,Rabun,4089,5999,8988,11963,7497,9304,11968
Georgia,GA,13,243,1300004,Randolph,3973,5828,8731,11621,7283,9039,11626
Georgia,GA,13,245,12260,Richmond,4031,5913,8860,11792,7390,9172,11797
Georgia,GA,13,247,12060,Rockdale,4381,6427,9630,12817,8033,9969,12823
Georgia,GA,13,249,1300002,Schley,4884,7164,10735,14287,8954,11112,14293
Georgia,GA,13,251,1300003,Screven,4276,6273,9399,12510,7840,9730,12515
Georgia,GA,13,253,1300004,Seminole,3902,5725,8577,11416,7154,8879,11421
Georgia,GA,13,255,12060,Spalding,4183,6136,9194,12236,7669,9517,12242
Georgia,GA,13,257,1300001,Stephens,3844,5639,8449,11245,7047,8746,11250
Georgia,GA,13,259,17980,Stewart,4405,6462,9682,12886,8076,10022,12891
Georgia,GA,13,261,1300002,Sumter,4370,6410,9605,12783,8011,9942,12789
Georgia,GA,13,263,17980,Talbot,4779,7010,10503,13979,8761,10873,13985
Georgia,GA,13,265,1300003,Taliaferro,3867,5673,8500,11313,7090,8799,11318
Georgia,GA,13,267,1300003,Tattnall,3879,5690,8526,11347,7112,8826,11353
Georgia,GA,13,269,1300002,Taylor,4837,7096,10632,14150,8868,11006,14156
Georgia,GA,13,271,1300004,Telfair,3844,5639,8449,11245,7047,8746,11250
Georgia,GA,13,273,10500,Terrell,4370,6410,9605,12783,8011,9942,12789
Georgia,GA,13,275,1300004,Thomas,4428,6496,9733,12954,8118,10075,12960
Georgia,GA,13,277,1300004,Tift,4171,6119,9168,12202,7647,9491,12207
Georgia,GA,13,279,1300003,Toombs,3844,5639,8449,11245,7047,8746,11250
Georgia,GA,13,281,1300001,Towns,4206,6170,9245,12304,7711,9570,12310
Georgia,GA,13,283,1300003,Treutlen,3844,5639,8449,11245,7047,8746,11250
Georgia,GA,13,285,1300002,Troup,4195,6153,9219,12270,7690,9544,12276
Georgia,GA,13,287,1300004,Turner,3844,5639,8449,11245,7047,8746,11250
Georgia,GA,13,289,31420,Twiggs,4241,6222,9322,12407,7776,9650,12413
Georgia,GA,13,291,1300001,Union,4206,6170,9245,12304,7711,9570,12310
Georgia,GA,13,293,1300002,Upson,3844,5639,8449,11245,7047,8746,11250
Georgia,GA,13,295,16860,Walker,4019,5896,8834,11758,7369,9145,11763
Georgia,GA,13,297,12060,Walton,4323,6342,9502,12646,7926,9836,12652
Georgia,GA,13,299,1300004,Ware,3996,5862,8783,11689,7326,9092,11694
Georgia,GA,13,301,1300003,Warren,3867,5673,8500,11313,7090,8799,11318
Georgia,GA,13,303,1300003,Washington,4346,6376,9553,12715,7968,9889,12720
Georgia,GA,13,305,1300004,Wayne,3821,5605,8398,11177,7005,8693,11182
Georgia,GA,13,307,1300002,Webster,4370,6410,9605,12783,8011,9942,12789
Georgia,GA,13,309,1300003,Wheeler,3809,5588,8372,11142,6983,8666,11147
Georgia,GA,13,311,1300001,White,4078,5982,8963,11928,7476,9278,11934
Georgia,GA,13,313,19140,Whitfield,3961,5810,8706,11587,7262,9012,11592
Georgia,GA,13,315,1300002,Wilcox,4171,6119,9168,12202,7647,9491,12207
Georgia,GA,13,317,1300003,Wilkes,3867,5673,8500,11313,7090,8799,11318
Georgia,GA,13,319,1300002,Wilkinson,4300,6307,9450,12578,7883,9783,12584
Georgia,GA,13,321,10500,Worth,3844,5639,8449,11245,7047,8746,11250
Hawaii,HI,15,001,1500001,Hawaii,5632,8261,12378,16474,10325,12814,16482
Hawaii,HI,15,003,46520,Honolulu,5211,7644,11454,15244,9554,11857,15251
Hawaii,HI,15,005,27980,Kalawao,6181,9067,13585,18081,11331,14063,18089
Hawaii,HI,15,007,1500001,Kauai,5760,8450,12661,16850,10560,13106,16858
Hawaii,HI,15,009,27980,Maui,6181,9067,13585,18081,11331,14063,18089
Idaho,ID,16,001,14260,Ada,5036,7387,11068,14731,9232,11458,14738
Idaho,ID,16,003,1600006,Adams,4802,7044,10555,14048,8804,10926,14054
Idaho,ID,16,005,38540,Bannock,4463,6547,9810,13056,8183,10155,13062
Idaho,ID,16,007,1600007,Bear Lake,6029,8844,13251,17636,11053,13717,17644
Idaho,ID,16,009,1600006,Benewah,4697,6890,10324,13740,8611,10687,13746
Idaho,ID,16,011,1600007,Bingham,4019,5896,8834,11758,7369,9145,11763
Idaho,ID,16,013,1600007,Blaine,5900,8656,12969,17260,10817,13425,17268
Idaho,ID,16,015,14260,Boise,5036,7387,11068,14731,9232,11458,14738
Idaho,ID,16,017,1600006,Bonner,4498,6599,9887,13159,8247,10235,13165
Idaho,ID,16,019,26820,Bonneville,4370,6410,9605,12783,8011,9942,12789
Idaho,ID,16,021,1600006,Boundary,4498,6599,9887,13159,8247,10235,13165
Idaho,ID,16,023,26820,Butte,5900,8656,12969,17260,10817,13425,17268
Idaho,ID,16,025,1600007,Camas,5900,8656,12969,17260,10817,13425,17268
Idaho,ID,16,027,14260,Canyon,4288,6290,9425,12544,7861,9756,12549
Idaho,ID,16,029,1600007,Caribou,4463,6547,9810,13056,8183,10155,13062
Idaho,ID,16,031,1600007,Cassia,4113,6033,9040,12031,7540,9358,12036
Idaho,ID,16,033,1600007,Clark,4195,6153,9219,12270,7690,9544,12276
Idaho,ID,16,035,1600006,Clearwater,5398,7919,11864,15791,9896,12282,15798
Idaho,ID,16,037,1600007,Custer,5900,8656,12969,17260,10817,13425,17268
Idaho,ID,16,039,1600006,Elmore,4206,6170,9245,12304,7711,9570,12310
Idaho,ID,16,041,30860,Franklin,4288,6290,9425,12544,7861,9756,12549
Idaho,ID,16,043,1600007,Fremont,4195,6153,9219,12270,7690,9544,12276
Idaho,ID,16,045,14260,Gem,4288,6290,9425,12544,7861,9756,12549
Idaho,ID,16,047,1600007,Gooding,3856,5656,8475,11279,7069,8773,11284
Idaho,ID,16,049,1600006,Idaho,5398,7919,11864,15791,9896,12282,15798
Idaho,ID,16,051,26820,Jefferson,4545,6667,9990,13296,8333,10341,13302
Idaho,ID,16,053,46300,Jerome,3856,5656,8475,11279,7069,8773,11284
Idaho,ID,16,055,17660,Kootenai,4697,6890,10324,13740,8611,10687,13746
Idaho,ID,16,057,1600006,Latah,4720,6924,10375,13808,8654,10740,13815
Idaho,ID,16,059,1600007,Lemhi,4954,7267,10889,14492,9082,11272,14498
Idaho,ID,16,061,1600006,Lewis,5398,7919,11864,15791,9896,12282,15798
Idaho,ID,16,063,1600007,Lincoln,3856,5656,8475,11279,7069,8773,11284
Idaho,ID,16,065,1600007,Madison,4195,6153,9219,12270,7690,9544,12276
Idaho,ID,16,067,1600007,Minidoka,3844,5639,8449,11245,7047,8746,11250
Idaho,ID,16,069,30300,Nez Perce,5398,7919,11864,15791,9896,12282,15798
Idaho,ID,16,071,1600007,Oneida,4288,6290,9425,12544,7861,9756,12549
Idaho,ID,16,073,14260,Owyhee,4288,6290,9425,12544,7861,9756,12549
Idaho,ID,16,075,1600006,Payette,4802,7044,10555,14048,8804,10926,14054
Idaho,ID,16,077,1600007,Power,4463,6547,9810,13056,8183,10155,13062
Idaho,ID,16,079,1600006,Shoshone,4697,6890,10324,13740,8611,10687,13746
Idaho,ID,16,081,1600007,Teton,6263,9187,13765,18320,11481,14249,18328
Idaho,ID,16,083,46300,Twin Falls,4393,6445,9656,12851,8054,9996,12857
Idaho,ID,16,085,1600006,Valley,4802,7044,10555,14048,8804,10926,14054
Idaho,ID,16,087,1600006,Washington,4802,7044,10555,14048,8804,10926,14054
Illinois,IL,17,001,1700002,Adams,4078,5982,8963,11928,7476,9278,11934
Illinois,IL,17,003,16020,Alexander,4101,6016,9014,11997,7519,9331,12002
Illinois,IL,17,005,41180,Bond,4136,6067,9091,12099,7583,9411,12105
Illinois,IL,17,007,40420,Boone,4054,5948,8911,11860,7433,9225,11865
Illinois,IL,17,009,1700002,Brown,4078,5982,8963,11928,7476,9278,11934
Illinois,IL,17,011,1700001,Bureau,4124,6050,9065,12065,7561,9384,12071
Illinois,IL,17,013,41180,Calhoun,3844,5639,8449,11245,7047,8746,11250
Illinois,IL,17,015,1700001,Carroll,4078,5982,8963,11928,7476,9278,11934
Illinois,IL,17,017,1700002,Cass,3914,5742,8603,11450,7176,8906,11455
Illinois,IL,17,019,16580,Champaign,4241,6222,9322,12407,7776,9650,12413
Illinois,IL,17,021,1700002,Christian,4089,5999,8988,11963,7497,9304,11968
Illinois,IL,17,023,1700003,Clark,3832,5622,8423,11211,7026,8720,11216
Illinois,IL,17,025,1700003,Clay,4066,5965,8937,11894,7454,9251,11900
Illinois,IL,17,027,41180,Clinton,4136,6067,9091,12099,7583,9411,12105
Illinois,IL,17,029,1700003,Coles,3879,5690,8526,11347,7112,8826,11353
Illinois,IL,17,031,16980,Cook,4720,6924,10375,13808,8654,10740,13815
Illinois,IL,17,033,1700003,Crawford,3926,5759,8629,11484,7197,8932,11489
Illinois,IL,17,035,1700003,Cumberland,3879,5690,8526,11347,7112,8826,11353
Illinois,IL,17,037,16980,DeKalb,4405,6462,9682,12886,8076,10022,12891
Illinois,IL,17,039,1700002,De Witt,4054,5948,8911,11860,7433,9225,11865
Illinois,IL,17,041,1700003,Douglas,3879,5690,8526,11347,7112,8826,11353
Illinois,IL,17,043,16980,DuPage,4837,7096,10632,14150,8868,11006,14156
Illinois,IL,17,045,1700003,Edgar,3832,5622,8423,11211,7026,8720,11216
