region_id,metro_name,state_fips,state_abbr,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025,9/30/2025,10/31/2025,11/30/2025,12/31/2025,1/31/2026,2/28/2026,3/31/2026
394960,Panama City,12,FL,1641.19,1638.77,1654.98,1680.24,1702.49,1707.11,1713.90,1718.38,1718.09,1694.87,1664.83,1657.55,1650.11,1654.09,1650.79,1665.76,1685.47,1696.39,1707.07,1708.11,1715.26,1698.82,1686.03,1666.14,1668.30,1663.84,1669.35
394729,Joplin,29,MO,1140.24,1140.32,1133.39,1134.64,1145.15,1156.80,1161.32,1166.57,1168.15,1171.94,1173.93,1163.05,1163.11,1168.21,1187.03,1201.66,1213.20,1224.07,1228.99,1230.92,1240.42,1243.51,1263.25,1268.40,1268.70,1269.80,1271.94
394539,Dover,10,DE,1638.53,1649.77,1662.36,1667.97,1670.28,1663.41,1654.42,1645.51,1657.01,1666.24,1678.87,1673.62,1681.84,1698.77,1710.99,1708.67,1704.14,1709.43,1721.67,1717.82,1726.26,1729.86,1739.81,1724.10,1733.00,1737.93,1762.82
394559,El Centro,06,CA,1643.58,1649.65,1714.70,1675.88,1691.31,1657.98,1676.97,1676.29,1669.78,1697.63,1776.31,1799.17,1827.18,1779.87,1768.36,1787.59,1787.67,1830.28,1822.23,1824.55,1877.11,1877.10,1929.62,1858.09,1872.88,1854.72,1903.41
394712,Jackson,47,TN,1205.55,1201.62,1222.44,1240.43,1263.18,1265.15,1283.61,1286.96,1289.33,1281.87,1291.19,1292.27,1303.55,1312.13,1328.82,1339.35,1338.70,1343.09,1326.38,1341.97,1340.19,1343.12,1327.50,1322.66,1346.59,1352.33,1368.08
395246,Yuba City,06,CA,1758.03,1777.95,1787.64,1786.13,1799.03,1796.85,1809.30,1819.82,1829.00,1840.96,1821.81,1829.70,1839.50,1866.24,1880.65,1866.67,1854.04,1839.57,1861.15,1879.81,1883.06,1883.06,1882.85,1883.18,1879.94,1876.87,1893.62
394406,Bowling Green,21,KY,1210.94,1222.55,1230.48,1248.39,1247.51,1255.89,1261.35,1266.75,1259.64,1249.53,1251.58,1255.59,1255.35,1265.17,1266.22,1278.66,1259.81,1265.48,1264.35,1271.12,1272.11,1269.79,1275.13,1282.66,1276.78,1282.32,1281.30
395119,Saint George,49,UT,1788.52,1793.92,1785.69,1780.31,1789.19,1799.77,1829.89,1832.62,1833.42,1835.30,1837.37,1832.02,1831.86,1834.43,1847.10,1850.95,1860.80,1867.80,1878.87,1887.93,1888.68,1878.03,1869.61,1872.46,1880.86,1871.63,1862.82
394896,Muskegon,26,MI,968.14,971.24,989.51,1004.57,1019.91,1028.59,1030.57,1039.12,1038.60,1031.89,1039.74,1049.88,1051.48,1031.19,1040.59,1062.35,1075.78,1072.65,1065.74,1086.58,1092.11,1102.83,1087.25,1064.41,1077.13,1093.52,1138.18
394299,Abilene,48,TX,1215.37,1217.46,1221.19,1235.22,1237.26,1244.09,1247.00,1268.46,1275.02,1274.81,1266.50,1267.81,1272.28,1281.64,1295.09,1308.76,1339.60,1364.20,1392.75,1411.52,1445.40,1494.30,1560.83,1622.51,1662.36,1720.17,1771.36
394707,Iowa City,19,IA,1222.56,1229.44,1236.54,1239.05,1240.86,1236.71,1244.52,1246.93,1256.28,1260.48,1266.84,1271.26,1276.15,1282.12,1288.78,1293.65,1301.26,1306.79,1299.49,1307.89,1308.47,1325.87,1327.48,1329.64,1335.82,1344.55,1356.88
394351,Auburn,01,AL,1466.00,1480.48,1489.42,1506.84,1515.42,1543.13,1573.68,1610.76,1600.02,1599.96,1590.33,1598.55,1595.62,1605.52,1612.12,1622.59,1631.15,1641.87,1647.77,1660.18,1679.72,1705.17,1711.60,1716.20,1698.15,1711.43,1710.79
394860,Midland,48,TX,1500.83,1508.12,1522.15,1541.49,1560.10,1581.05,1582.41,1585.11,1575.69,1581.41,1574.41,1571.50,1562.47,1559.81,1563.54,1599.37,1627.55,1652.58,1638.75,1621.29,1612.42,1595.34,1594.09,1587.68,1596.59,1600.24,1601.30
753869,Bloomington,17,IL,1252.46,1271.23,1272.71,1278.83,1290.82,1293.28,1306.94,1307.72,1318.54,1318.21,1322.60,1329.87,1327.98,1316.82,1323.01,1339.42,1351.46,1347.07,1356.51,1367.19,1372.99,1366.40,1365.01,1366.65,1370.14,1372.12,1368.85
394671,Hattiesburg,28,MS,1212.15,1221.40,1238.73,1258.30,1267.30,1275.02,1284.08,1286.16,1283.14,1290.87,1302.04,1308.97,1302.20,1292.46,1301.07,1313.97,1319.95,1324.23,1324.86,1337.07,1327.19,1323.28,1317.49,1327.94,1328.38,1338.45,1348.93
394944,Oshkosh,55,WI,1006.94,1016.91,1035.85,1045.63,1059.33,1059.96,1071.51,1072.95,1066.96,1064.51,1068.58,1080.44,1072.36,1087.73,1096.00,1117.01,1125.42,1144.37,1156.46,1147.03,1136.23,1121.59,1119.62,1116.31,1128.36,1123.31,1130.11
394555,Eau Claire,55,WI,1064.67,1077.88,1097.96,1097.06,1096.67,1103.27,1104.95,1106.09,1105.83,1101.58,1104.85,1097.69,1106.65,1113.32,1124.82,1128.40,1136.18,1136.41,1143.87,1133.97,1125.89,1118.34,1126.63,1131.45,1131.86,1135.81,1144.72
394651,Greenville,37,NC,1255.13,1257.29,1258.09,1259.02,1261.92,1268.55,1281.47,1296.75,1304.95,1310.30,1315.39,1310.73,1301.63,1292.06,1298.62,1303.00,1309.24,1310.37,1311.43,1319.96,1338.52,1353.79,1353.77,1351.43,1353.48,1362.25,1358.45
394428,Burlington,37,NC,1276.41,1298.61,1318.31,1326.70,1338.38,1331.33,1328.47,1338.12,1359.02,1371.95,1360.22,1355.17,1357.39,1372.41,1376.86,1381.36,1370.71,1381.56,1382.62,1393.07,1379.31,1386.03,1379.85,1402.02,1405.00,1415.06,1400.39
395210,Waterloo,19,IA,1034.83,1039.26,1050.61,1061.01,1075.73,1080.01,1083.28,1065.95,1074.19,1075.63,1090.64,1084.59,1082.71,1089.91,1094.45,1098.18,1103.62,1110.21,1112.14,1109.79,1109.33,1109.49,1109.29,1109.34,1112.69,1123.25,1126.31
394480,Coeur d'Alene,16,ID,1639.43,1648.85,1663.85,1679.09,1696.84,1700.32,1708.17,1711.97,1706.35,1691.13,1673.70,1663.66,1662.26,1666.60,1683.54,1697.74,1716.25,1734.34,1742.83,1742.93,1731.14,1724.39,1718.32,1708.62,1703.86,1711.46,1724.73
394553,East Stroudsburg,42,PA,1725.57,1735.71,1724.90,1709.54,1710.35,1702.71,1699.65,1697.06,1728.74,1729.61,1750.03,1754.16,1769.56,1761.54,1757.21,1755.05,1756.08,1746.99,1737.65,1769.67,1790.00,1811.98,1784.31,1798.74,1819.84,1832.82,1857.97
395007,Pueblo,08,CO,1235.56,1240.47,1246.84,1248.01,1261.04,1270.51,1276.81,1276.78,1264.71,1262.50,1258.14,1250.44,1247.62,1251.78,1272.63,1284.77,1291.22,1305.62,1314.27,1319.06,1308.27,1308.97,1308.14,1311.04,1299.60,1296.02,1299.45
394392,Blacksburg,51,VA,1642.41,1639.46,1652.66,1641.40,1638.41,1627.78,1635.78,1630.64,1658.70,1686.27,1708.22,1710.52,1708.32,1715.49,1712.71,1709.37,1670.52,1674.96,1672.56,1739.31,1773.87,1797.53,1781.65,1778.53,1782.47,1788.31,1766.45
395215,Wausau,55,WI,846.20,850.20,859.30,871.81,883.23,885.98,894.32,902.22,905.57,900.48,884.95,888.80,903.71,912.44,919.83,916.55,920.64,928.65,930.35,925.87,926.87,938.07,952.65,943.31,946.16,959.26,967.91
394731,Kahului,15,HI,3509.64,3659.57,3764.47,3764.89,3654.41,3651.96,3624.57,3629.20,3546.91,3506.85,3493.48,3554.69,3624.18,3619.91,3601.60,3580.43,3549.03,3514.50,3485.85,3507.64,3559.61,3566.25,3549.84,3493.68,3515.48,3514.49,3580.57
394720,Janesville,55,WI,1056.23,1072.44,1081.19,1092.23,1084.76,1086.48,1096.17,1119.22,1133.23,1126.00,1124.46,1121.47,1142.34,1148.62,1153.91,1155.75,1164.84,1182.15,1184.25,1190.60,1196.48,1201.19,1210.02,1211.55,1213.20,1217.11,1242.36
395170,Tupelo,28,MS,1073.10,1073.88,1072.64,1075.23,1080.91,1088.38,1091.43,1092.14,1085.54,1089.24,1105.40,1123.09,1135.39,1137.92,1142.58,1153.15,1165.59,1177.85,1178.44,1185.59,1174.74,1172.22,1167.84,1180.57,1202.46,1215.37,1223.41
394393,Bloomington,18,IN,1353.73,1361.93,1358.60,1363.41,1370.85,1376.77,1385.48,1392.83,1408.15,1413.17,1415.22,1406.04,1407.58,1414.16,1417.89,1408.40,1407.80,1417.46,1433.95,1457.10,1470.86,1480.28,1467.27,1462.51,1451.30,1448.46,1443.52
394930,Odessa,48,TX,1550.80,1558.87,1573.12,1567.39,1564.04,1568.27,1584.10,1601.79,1597.65,1600.79,1597.56,1597.27,1590.13,1596.69,1591.87,1619.27,1637.92,1675.08,1673.84,1648.16,1612.76,1599.95,1590.29,1599.23,1587.86,1600.51,1608.74
394710,Jackson,26,MI,993.77,999.09,1003.80,1006.11,1020.57,,1002.07,1006.38,1071.43,1062.54,1060.11,1068.15,1079.59,1097.26,1100.49,1106.26,1094.68,1081.17,1085.59,1100.67,1114.77,1108.40,1111.81,1105.36,1123.67,1122.04,1147.12
395125,State College,42,PA,1493.72,1492.56,1497.63,1507.53,1512.17,1528.54,1533.43,1537.54,1537.11,1542.45,1538.43,1534.01,1536.04,1547.91,1569.94,1575.72,1577.03,1576.00,1592.41,1612.36,1656.92,1660.78,1652.39,1609.52,1609.98,1624.09,1641.34
395079,Sebastian,12,FL,2131.80,2111.66,2107.79,2088.54,2075.51,2065.67,2076.33,2093.74,2120.04,2136.73,2145.81,2167.06,2180.75,2177.66,2151.97,2138.78,2125.69,2130.96,2128.91,2151.20,2135.25,2140.63,2140.39,2144.80,2158.97,2164.16,2176.57
394814,Madera,06,CA,2161.22,2195.05,2182.60,2178.89,2179.33,2176.11,2209.88,2227.86,2234.40,2204.46,2184.87,2165.52,2188.84,2199.10,2232.91,2236.60,2254.01,2255.14,2266.51,2306.34,2341.18,2332.55,2276.96,2228.30,2217.50,2254.59,2279.23
394523,Decatur,01,AL,1063.30,1065.50,1072.03,1084.18,1096.96,1102.85,1113.84,1107.99,1100.33,1089.98,1091.55,1089.35,1098.40,1098.39,1104.44,1121.15,1130.34,1150.04,1146.43,1157.00,1134.89,1125.90,1108.30,1117.77,1117.55,1125.76,1140.04
394453,Chambersburg,42,PA,1119.66,1105.15,1111.27,1112.85,1127.67,1128.15,1152.40,1170.67,1172.21,1169.37,1172.14,1188.51,1183.33,1184.64,1195.90,1200.27,1197.94,1192.85,1210.44,1218.96,1223.40,1207.81,1207.71,1207.18,1216.81,1219.02,1222.42
395193,Vineland,34,NJ,1423.51,1420.87,1431.50,1448.49,1452.42,1480.35,1484.68,1483.79,1476.23,1473.07,1486.19,1480.58,1498.84,1526.33,1546.65,1565.88,1574.87,1577.08,1541.49,1545.36,1546.46,1546.80,1512.01,1526.11,1560.63,1622.91,1633.68
394703,Idaho Falls,16,ID,1322.60,1333.64,1346.84,1354.50,1362.13,1371.77,1368.87,1370.48,1370.06,1369.08,1363.31,1350.70,1351.81,1354.42,1364.57,1381.74,1395.64,1400.85,1394.98,1380.19,1376.04,1368.21,1372.79,1375.14,1381.97,1388.53,1393.76
394639,Grand Junction,08,CO,1539.29,1558.57,1582.67,1598.99,1612.44,1625.46,1649.12,1659.24,1672.09,1663.38,1659.86,1650.69,1658.69,1661.78,1666.77,1667.93,1679.46,1701.57,1718.68,1734.93,1744.30,1733.04,1715.46,1700.42,1705.01,1720.13,1731.90
394563,Elizabethtown,21,KY,1212.77,1212.73,1235.38,1249.23,1253.00,1236.68,1246.19,1247.92,1251.29,1237.26,1246.31,1235.49,1228.52,1220.51,1227.32,1238.97,1249.31,1255.01,1255.13,1256.90,1257.58,1255.69,1237.01,1240.40,1240.46,1256.22,1253.85
394917,Niles,26,MI,1030.92,1038.15,1054.70,1063.56,1066.76,1060.59,1074.81,1077.80,1091.91,1083.26,1078.87,1092.11,1104.46,1110.90,1123.94,1115.85,1124.65,1119.24,1136.08,1152.70,1153.75,1155.23,1147.07,1146.89,1150.48,1158.24,1168.79
394873,Monroe,26,MI,1120.16,1124.93,1137.45,1116.12,1126.47,1140.84,1156.06,1158.70,1158.63,1163.83,1151.85,1135.10,1140.83,1149.55,1164.74,1155.64,1176.13,1158.75,1166.63,1153.44,1172.69,1155.80,1162.44,1154.78,1164.86,1154.56,1162.98
395066,Santa Fe,35,NM,1870.16,1878.57,1897.92,1908.48,1925.80,1938.69,1986.69,1969.86,1961.94,1936.86,1940.54,1926.90,1923.66,1921.83,1939.34,1938.32,1954.52,1946.97,1951.34,1946.82,1949.11,1959.45,1936.80,1927.23,1915.73,1930.22,1930.56
394493,Concord,33,NH,1791.11,1810.61,1797.61,1813.89,1822.42,1852.91,1860.71,1861.35,1850.54,1849.77,1857.00,1876.78,1895.11,1923.57,1933.79,1941.37,1942.23,1942.89,1933.44,1913.36,1920.96,1913.16,1936.37,1932.92,1964.57,1970.75,1985.07
394314,Alexandria,22,LA,961.63,969.23,980.39,981.51,989.51,982.81,995.91,991.36,991.55,981.09,982.42,979.54,979.48,1005.11,1023.37,1049.41,1036.24,1049.14,1034.66,1040.74,1027.61,1033.25,1030.38,1035.46,1044.50,1050.83,1044.87
395163,Traverse City,26,MI,1658.30,1733.68,1766.98,1785.36,1774.77,1784.06,1794.94,1780.26,1759.23,1732.64,1703.06,1691.06,1687.95,1710.06,1767.10,1817.07,1857.52,1873.14,1903.53,1915.11,1882.00,1841.55,1803.32,1790.50,1800.94,1838.29,1880.50
394359,Bangor,23,ME,1360.53,1389.50,1401.83,1405.45,1393.75,1381.73,1398.30,1413.14,1419.44,1409.97,1406.87,1420.12,1417.58,1427.60,1434.79,1460.79,1472.52,1472.84,1468.59,1454.10,1464.00,1460.82,1478.19,1469.66,1480.83,1496.78,1522.95
394685,Homosassa Springs,12,FL,1677.12,1663.05,1672.64,1679.03,1686.58,1679.97,1688.00,1686.92,1688.61,1693.73,1691.18,1715.10,1711.75,1719.06,1721.49,1719.28,1724.53,1710.20,1714.65,1716.29,1708.88,1714.99,1716.68,1720.35,1711.44,1691.26,1702.64
394662,Hanford,06,CA,1757.23,1758.69,1791.87,1827.06,1844.67,1864.02,1851.92,1854.51,1842.92,1848.27,1837.13,1840.55,1831.31,1857.27,1877.76,1901.67,1919.69,1910.79,1913.32,1898.83,1917.87,1926.54,1944.37,1949.96,1949.75,1923.15,1934.58
394723,Jefferson City,29,MO,810.07,809.63,811.57,817.53,838.30,854.43,881.46,884.66,887.97,882.69,886.86,893.60,892.58,890.09,893.06,896.14,901.79,911.24,920.80,932.04,946.92,959.19,963.57,967.20,972.17,988.01,987.11
394598,Florence,01,AL,1032.46,1034.75,1042.84,1045.83,1063.64,1063.63,1070.97,1078.22,1085.54,1086.02,1109.98,1117.53,1113.69,1093.72,1100.54,1106.18,1125.50,1124.29,1140.40,1130.18,1121.58,1119.00,1116.40,1129.20,1130.58,1142.59,1151.78
394537,Dothan,01,AL,1086.72,1066.31,1081.42,1084.73,1117.83,1119.75,1117.35,1125.79,1130.81,1142.73,1144.90,1140.58,1134.44,1122.28,1123.93,1144.61,1156.32,1202.76,1211.00,1204.74,1171.84,1170.13,1168.46,1167.78,1170.79,1183.50,1193.06
394306,Albany,13,GA,1007.30,992.74,994.84,999.22,1010.68,1014.76,1013.43,1028.89,1029.03,1028.02,1012.17,1011.64,1013.56,1017.43,1020.46,1038.18,1048.17,1058.93,1054.61,1053.22,1044.14,1043.56,1055.92,1074.92,1081.42,1084.61,1085.93
845167,Ottawa,17,IL,,,,,,1009.57,1011.63,1016.61,1008.34,1020.34,1038.36,1045.30,1044.93,1035.13,1045.37,1059.28,1068.29,1065.47,1053.58,1051.03,1065.27,1075.48,1085.64,1082.96,1078.97,1080.10,1092.22
395102,Sioux City,19,IA,1059.54,1066.18,1060.89,1066.74,1073.79,1080.28,1098.95,1096.17,1109.58,1101.48,1115.79,1125.88,1127.62,1131.81,1136.76,1143.38,1152.85,1153.37,1149.58,1140.67,1131.60,1152.03,1156.78,1156.12,1147.71,1169.10,1182.18
395223,Wichita Falls,48,TX,1149.63,1151.03,1156.72,1158.47,1169.74,1180.10,1186.66,1190.47,1182.96,1175.83,1176.28,1179.77,1193.53,1191.09,1202.78,1208.52,1225.26,1222.51,1221.68,1212.35,1215.98,1218.69,1222.10,1225.63,1227.30,1248.14,1262.00
395152,Texarkana,48,TX,1079.29,1094.61,1092.82,1091.64,1096.10,1105.95,1115.41,1111.40,1107.84,1114.03,1119.01,1119.95,1126.97,1144.49,1162.22,1151.85,1154.20,1146.45,1153.89,1147.19,1163.89,1155.66,1178.00,1181.95,1202.23,1189.99,1180.74
395182,Valdosta,13,GA,1235.66,1248.20,1244.37,1249.27,1256.35,1263.62,1264.58,1266.17,1271.76,1283.95,1290.71,1310.42,1320.59,1332.79,1333.21,1345.32,1355.83,1355.92,1349.96,1352.39,1366.86,1381.63,1381.40,1385.13,1384.58,1395.41,1391.51
394800,Logan,49,UT,1266.31,1279.24,1283.20,1289.44,1277.62,1280.28,1283.06,1292.19,1299.68,1304.76,1304.91,1285.93,1284.15,1282.62,1303.13,1309.63,1321.34,1324.85,1342.57,1345.94,1347.07,1332.91,1335.88,1328.08,1322.81,1344.06,1353.58
394595,Flagstaff,04,AZ,2104.86,2093.30,2130.25,2169.08,2191.57,2197.50,2190.31,2177.98,2159.91,2131.63,2125.65,2130.96,2140.39,2147.40,2164.08,2181.24,2210.68,2219.17,2241.46,2247.21,2220.18,2191.62,2165.33,2174.93,2177.33,2188.73,2204.97
395036,Rocky Mount,37,NC,1113.25,1142.28,1171.18,1161.67,1166.40,1174.92,1198.66,1196.86,1198.79,1192.58,1177.55,1180.64,1183.37,1197.58,1213.36,1238.18,1255.94,1261.15,1246.67,1243.64,1232.63,1229.60,1232.15,1235.33,1233.68,1218.54,1217.49
395000,Pottsville,42,PA,1032.28,1028.67,1043.08,1055.88,1058.46,1054.98,1082.32,1102.80,1114.26,1109.04,1105.12,1114.26,1111.92,1120.49,1133.61,1125.59,1142.67,1139.80,1172.24,1164.11,1174.01,1161.76,1170.65,1160.78,1175.96,1173.85,1188.72
394515,Dalton,13,GA,1254.67,1267.94,1290.34,1309.82,1302.36,1303.11,1299.17,1303.45,1307.71,1316.82,1309.60,1333.86,1329.95,1331.56,1329.19,1338.92,1353.95,1337.75,1342.32,1334.97,1351.00,1348.82,1367.13,1362.38,1373.72,1374.84,1400.56
394783,Lebanon,42,PA,1271.05,1284.35,1294.51,1304.81,1316.66,1307.25,1291.17,1286.70,1305.83,1349.04,1357.23,1354.96,1334.30,1329.51,1345.85,1344.12,1354.81,1363.73,1381.86,1390.78,1385.92,1402.78,1399.18,1388.92,1369.59,1362.64,1379.02
394880,Morristown,47,TN,1369.20,1383.37,1389.96,1377.44,1382.70,1413.68,1417.26,1450.79,1434.63,1423.23,1398.61,1368.65,1386.40,1394.37,1432.48,1437.24,1460.32,1452.50,1476.79,1482.43,1492.44,1475.46,1443.94,1440.47,1435.48,1437.89,1461.15
395232,Winchester,51,VA,1724.34,1723.76,1745.22,1754.38,1783.39,1792.57,1804.39,1802.88,1802.92,1804.26,1798.14,1814.20,1816.65,1823.68,1820.66,1822.85,1832.75,1844.79,1867.68,1897.25,1900.93,1879.79,1860.06,1856.76,1872.87,1879.60,1867.82
395221,Wheeling,39,OH,897.54,890.83,874.48,888.31,897.66,919.09,918.32,918.53,900.16,918.00,922.29,936.19,915.94,918.70,917.80,927.39,938.87,953.30,968.44,973.46,977.78,956.67,956.33,957.81,983.51,964.53,963.88
394879,Morgantown,54,WV,1285.61,1271.55,1263.04,1258.32,1270.74,1287.58,1286.79,1297.10,1295.13,1307.40,1319.38,1333.21,1338.28,1323.58,1321.53,1323.61,1334.50,1329.29,1328.64,1332.83,1339.45,1350.13,1357.74,1368.22,1370.89,1369.78,1380.38
394756,La Crosse,55,WI,1084.02,1084.28,1092.12,1099.11,1100.02,1108.99,1113.04,1126.82,1134.69,1140.44,1146.21,1146.12,1144.31,1133.96,1129.25,1130.40,1136.39,1141.98,1150.30,1146.61,1154.67,1161.23,1162.52,1160.46,1147.52,1157.65,1159.09
394900,Napa,06,CA,2760.20,2794.24,2809.52,2803.74,2815.50,2831.78,2848.38,2860.93,2847.45,2848.11,2829.00,2824.03,2818.64,2832.35,2846.38,2837.00,2830.75,2851.53,2858.41,2865.42,2844.24,2847.81,2830.77,2815.93,2792.44,2784.39,2803.53
395013,Rapid City,46,SD,1271.33,1273.12,1272.09,1284.89,1292.71,1311.58,1319.58,1323.27,1314.38,1310.38,1310.31,1312.39,1307.91,1306.55,1318.00,1325.69,1329.03,1334.26,1340.43,1346.02,1344.33,1352.16,1351.01,1342.93,1335.15,1340.29,1351.85
395139,Sumter,45,SC,1305.40,1307.13,1310.75,1310.91,1309.43,1323.51,1324.24,1339.13,1344.30,1373.51,1375.29,1380.92,1378.28,1381.70,1389.42,1382.76,1385.67,1386.00,1386.97,1385.66,1392.19,1395.90,1414.76,1426.77,1432.41,1437.79,1429.29
394577,Eureka,06,CA,1447.04,1438.67,1461.57,1456.78,1482.57,1475.46,1495.03,1489.42,1495.20,1478.18,1482.91,1483.47,1488.36,1491.51,1474.38,1479.06,1488.44,1498.67,1512.50,1514.41,1526.08,1550.39,1542.00,1552.73,1510.89,1517.30,1512.95
395117,Springfield,39,OH,987.67,1005.57,1010.69,1036.80,1021.20,1014.86,1024.89,1052.05,1084.36,1073.79,1093.23,1083.73,1089.12,1073.31,1084.92,1106.13,1126.13,1124.06,1096.34,1096.23,1090.99,1125.00,1133.95,1159.44,1146.67,1166.88,1198.02
394668,Harrisonburg,51,VA,1489.14,1520.31,1534.14,1553.80,1573.99,1564.28,1573.05,1568.28,1579.97,1576.90,1573.23,1587.01,1613.04,1636.32,1653.73,1644.60,1650.61,1641.87,1662.08,1650.55,1670.99,1650.14,1695.62,1690.25,1710.73,1700.80,1724.96
394368,Battle Creek,26,MI,1050.08,1054.14,1064.76,1060.84,1055.22,1049.63,1050.68,1065.89,1074.89,1077.00,1081.91,1089.72,1097.22,1096.34,1101.41,1111.46,1121.82,1123.37,1126.84,1131.40,1149.03,1143.47,1140.24,1129.19,1142.41,1155.41,1170.54
395094,Sherman,48,TX,1451.84,1456.19,1459.29,1456.41,1459.81,1462.50,1463.15,1460.65,1453.36,1471.63,1497.34,1492.56,1488.15,1477.58,1483.70,1482.29,1486.71,1485.28,1479.46,1426.59,1447.21,1447.78,1492.51,1455.08,1463.44,1456.57,1465.66
394821,Manhattan,20,KS,1005.28,1003.91,1006.56,1010.29,1018.45,1020.48,1026.36,1034.08,1051.94,1053.38,1057.13,1053.35,1064.04,1065.88,1072.09,1071.14,1083.66,1094.41,1104.29,1111.91,1115.73,1123.12,1124.44,1126.60,1133.10,1131.44,1132.23
394442,Carbondale,17,IL,796.17,803.93,804.13,808.31,805.12,808.94,814.43,823.02,819.57,820.25,824.11,838.65,846.35,841.90,842.62,841.29,848.13,845.71,850.12,855.55,863.27,865.26,859.90,859.93,864.61,877.74,884.92
394727,Johnstown,42,PA,740.50,730.67,734.25,733.64,733.08,747.33,762.02,771.76,765.81,764.16,774.37,783.51,791.61,786.47,786.38,783.71,772.89,775.09,789.38,807.40,815.58,793.15,796.02,809.49,834.73,844.02,840.19
394728,Jonesboro,05,AR,1256.97,1260.27,1272.87,1286.70,1297.24,1302.67,1312.82,1310.25,1317.20,1310.03,1317.85,1316.01,1323.26,1319.50,1327.57,1340.27,1354.78,1362.37,1368.80,1372.95,1375.58,1364.45,1355.97,1358.00,1355.89,1361.85,1357.05
394390,Bismarck,38,ND,1085.68,1085.13,1094.07,1105.14,1126.65,1149.62,1154.09,1162.67,1174.27,1178.60,1190.94,1178.70,1187.73,1172.08,1175.90,1188.50,1212.91,1235.06,1238.53,1237.52,1240.84,1260.88,1260.16,1267.65,1258.01,1278.24,1280.14
394661,Hammond,22,LA,1235.39,1244.29,1242.69,1244.90,1246.57,1251.55,1259.65,1264.10,1265.47,1255.26,1260.66,1266.87,1281.20,1292.23,1305.08,1304.05,1301.02,1300.79,1312.42,1311.82,1319.12,1316.00,1317.55,1308.73,1307.52,1307.30,1312.50
394983,Pittsfield,25,MA,1398.05,1415.66,1415.36,1417.18,1437.59,1440.60,1463.76,1449.64,1448.65,1427.89,1417.82,1447.19,1454.76,1477.72,1451.04,1502.71,1516.06,1539.94,1527.13,1555.49,1559.99,1559.35,1539.69,1531.81,1525.67,1540.21,1577.89
394890,Mount Vernon,53,WA,2026.11,2058.32,2061.51,2059.74,2059.61,2066.64,2067.86,2076.05,2076.95,2077.91,2065.24,2077.87,2073.30,2082.62,2057.00,2060.82,2060.98,2087.34,2111.11,2115.98,2130.79,2112.47,2084.27,2095.61,2118.09,2173.04,2167.75
394719,Jamestown,36,NY,,,,966.33,976.94,966.86,978.46,979.46,988.59,,993.80,1021.90,1020.11,989.75,957.65,1003.55,1030.93,1064.24,1048.05,1066.13,1089.72,1069.40,1054.21,,1051.20,1063.56,1076.67
395153,The Villages,12,FL,1736.86,1747.94,1728.79,1716.57,1708.88,1713.85,1715.07,1713.36,1728.46,1751.40,1762.16,1786.86,1765.95,1749.75,1690.00,1664.82,1654.34,1671.14,1689.67,1688.07,1695.72,1697.09,1706.74,1694.47,1704.24,1721.33,1723.00
394307,Albany,41,OR,1512.59,1521.92,1522.77,1527.99,1531.49,1528.57,1538.68,1552.15,1566.81,1567.56,1550.52,1551.28,1554.21,1567.91,1573.19,1580.75,1584.02,1587.21,1587.94,1592.94,1591.63,1589.02,1584.43,1589.75,1596.16,1602.29,1601.77
394633,Glens Falls,36,NY,,,,,,,,,,,1379.16,1385.07,1426.80,1444.29,1427.40,1423.19,1444.08,1458.96,1460.59,1423.37,1468.71,1480.24,1508.98,1500.76,1503.08,1507.67,1500.69
394780,Lawton,40,OK,1032.85,1047.90,1053.63,1054.63,1052.50,1063.33,1072.69,1078.50,1078.45,1081.33,1086.33,1092.52,1093.98,1096.91,1107.81,1103.26,1097.20,1092.02,1099.60,1112.70,1112.13,1118.94,1122.68,1136.09,1135.64,1133.57,1132.50
394474,Cleveland,47,TN,1352.01,1349.45,1347.64,1338.20,1345.13,1351.50,1371.20,1379.82,1387.03,1379.83,1389.27,1397.32,1404.33,1399.24,1391.61,1396.83,1404.71,1405.01,1397.63,1395.71,1402.05,1410.32,1396.37,1396.97,1399.99,1407.93,1407.32
395098,Sierra Vista,04,AZ,1246.45,1257.24,1260.15,1249.19,1241.80,1250.24,1261.96,1277.74,1264.44,1266.21,1260.18,1264.00,1269.98,1274.76,1289.49,1282.12,1297.75,1301.05,1315.39,1315.27,1326.08,1320.87,1316.20,1304.57,1305.04,1302.29,1304.07
394325,Ames,19,IA,964.49,962.99,959.82,962.52,962.22,960.17,965.42,977.07,984.63,991.80,994.23,993.14,991.47,989.43,995.68,997.53,1008.55,1005.64,1007.58,1007.41,1017.73,1026.88,1029.13,1031.28,1024.89,1024.17,1023.15
394824,Mansfield,39,OH,809.10,829.31,826.32,840.96,839.24,846.38,863.61,879.29,885.79,868.96,854.88,850.57,856.53,871.06,876.28,883.34,889.54,907.74,912.02,917.84,915.17,912.27,904.96,905.88,912.74,921.76,927.52
